H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202603,複合商品,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260314B17,最高落札価格（TSO別）[円/kW・30分],15,15,15,15,1.93,15,15,4.77,15,15
20260314B17,最低落札価格（TSO別）[円/kW・30分],2.98,3.54,0.35,0.36,1.93,0.36,0.36,0.35,0.36,0.35
20260314B17,平均落札価格（TSO別）[円/kW・30分],12.91,3.73,1.88,1.34,1.93,2.76,1,0.88,0.87,2.33
20260314B17,落札量合計（TSO別）[MW],144,325.35,890.092,295.58,107.578,39.878,122.875,184,565.25,2674.603
20260314B17,（内訳）自エリアからの落札量[MW],144,325.35,890.092,295.58,107.578,39.878,122.875,184,565.25,2674.603
20260314B18,募集量（TSO別）[MW],144,551,788,298,176,841,467,184,604,4053
20260314B18,応札量合計（電源属地別）[MW],521.918,511.35,2250.414,445.566,102.868,76.928,277.955,245.473,858.25,5290.722
20260314B18,落札量合計（電源属地別）[MW],144,325.35,888.872,422.503,102.868,76.928,277.955,184,565.25,2987.726
20260314B18,応札件数（電源属地別）[件],9,3,44,15,1,5,8,7,11,103
20260314B18,落札件数（電源属地別）[件],5,3,39,14,1,5,8,3,11,89
20260314B18,最高落札価格（電源属地別）[円/kW・30分],4,15,15,15,0.36,15,15,4.77,15,15
20260314B18,最低落札価格（電源属地別）[円/kW・30分],0.36,4.07,0.35,0.36,0.36,0.36,0.36,0.35,0.36,0.35
20260314B18,平均落札価格（電源属地別）[円/kW・30分],0.48,4.23,3.19,1.29,0.36,1.56,0.82,1.07,0.7,1.94
20260314B18,最高落札価格（TSO別）[円/kW・30分],4,15,15,15,0.36,15,15,4.77,15,15
20260314B18,最低落札価格（TSO別）[円/kW・30分],0.36,4.07,0.35,0.36,0.36,0.36,0.36,0.35,0.36,0.35
20260314B18,平均落札価格（TSO別）[円/kW・30分],0.48,4.23,3.19,1.29,0.36,1.56,0.82,1.07,0.7,1.94
20260314B18,落札量合計（TSO別）[MW],144,325.35,888.872,422.503,102.868,76.928,277.955,184,565.25,2987.726
20260314B18,（内訳）自エリアからの落札量[MW],144,325.35,888.872,422.503,102.868,76.928,277.955,184,565.25,2987.726
20260314B19,募集量（TSO別）[MW],311,494,1340,363,246,1108,609,274,737,5482
20260314B19,応札量合計（電源属地別）[MW],500.808,260,2280.448,637.052,432.664,22.826,129.493,321.473,862.078,5446.842
20260314B19,落札量合計（電源属地別）[MW],311,260,1160.446,377.276,246,22.826,129.493,274,630.078,3411.119
20260314B19,応札件数（電源属地別）[件],8,1,41,13,4,5,7,6,13,98
20260314B19,落札件数（電源属地別）[件],7,1,39,13,4,5,7,3,13,92
