H,連系線確保量,対象年月,ブロック数,市場種別
P,速報値,202606,48,DCM
T,順方向元エリア,逆方向元エリア,DCM：連系線確保量上限値（順方向）[MW],DCM：連系線確保量上限値（逆方向）[MW],DCM：連系線確保量（順方向）[MW],DCM：連系線確保量（逆方向）[MW]
20260609B27,中部,北陸関西,2230,0,0,0
20260609B27,中部北陸,関西,1893.691,0,49,0
20260609B27,関西,中国,2780,0,0,0
20260609B27,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260609B27,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260609B27,関西,四国,0,0,0,0
20260609B27,中国,四国,1200,0,0,0
20260609B27,中国,九州,0,672.444,0,47.831
20260609B28,北海道,東北,45.664,0,26,0
20260609B28,東北,東京,0,2360,0,286
20260609B28,東京,中部,140.268,790.276,140.268,0
20260609B28,中部関西,北陸,2251.957,1836.729,0,76.522
20260609B28,中部,北陸関西,2230,0,623.063,0
20260609B28,中部北陸,関西,2051.191,0,699.585,0
20260609B28,関西,中国,2780,0,95.701,0
20260609B28,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,95.701,0
20260609B28,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,95.701,0
20260609B28,関西,四国,0,0,0,0
20260609B28,中国,四国,1200,0,0,0
20260609B28,中国,九州,0,594.744,0,2
20260609B29,北海道,東北,45.664,0,0,0
20260609B29,東北,東京,0,2360,0,269
20260609B29,東京,中部,153.368,777.176,153.368,0
20260609B29,中部関西,北陸,2368.757,1719.929,1.112,15
20260609B29,中部,北陸関西,2230,0,961.368,0
20260609B29,中部北陸,関西,1934.391,0,975.256,0
20260609B29,関西,中国,2780,0,200.256,0
20260609B29,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,200.256,0
20260609B29,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,200.256,0
20260609B29,関西,四国,0,0,0,0
20260609B29,中国,四国,1200,0,0,0
20260609B29,中国,九州,61.78,646.744,33.996,42
20260609B30,北海道,東北,45.664,0,0,0
20260609B30,東北,東京,0,2360,0,256
20260609B30,東京,中部,0,1200,0,0
20260609B30,中部関西,北陸,2492.557,1596.129,145,0
20260609B30,中部,北陸関西,2230,0,900,0
20260609B30,中部北陸,関西,1705.291,0,755,0
20260609B30,関西,中国,2780,0,369.999,0
20260609B30,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,369.999,0
20260609B30,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,356.999,0
20260609B30,関西,四国,0,0,0,0
20260609B30,中国,四国,1200,0,13,0
20260609B30,中国,九州,87.38,631.144,87.38,0
20260609B31,北海道,東北,75,0,0,0
20260609B31,東北,東京,0,2360,0,493
20260609B31,東京,中部,0,1200,0,0
20260609B31,中部関西,北陸,2520,1516.177,137,0
20260609B31,中部,北陸関西,2230,0,862,0
20260609B31,中部北陸,関西,2230,0,725,0
20260609B31,関西,中国,2780,0,424.999,0
20260609B31,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,424.999,0
20260609B31,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,423.143,0
20260609B31,関西,四国,0,0,0,0
20260609B31,中国,四国,1200,0,1.856,0
20260609B31,中国,九州,400,243.559,400,0
20260609B32,北海道,東北,75,0,0,0
20260609B32,東北,東京,0,2360,0,493
20260609B32,東京,中部,23.346,1079.968,23.346,0
20260609B32,中部関西,北陸,2520,1408.877,137,0
20260609B32,中部,北陸関西,2230,0,1074.946,0
20260609B32,中部北陸,関西,2230,0,937.946,0
20260609B32,関西,中国,2780,0,637.945,0
20260609B32,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,637.945,0
20260609B32,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,637.945,0
20260609B32,関西,四国,0,0,0,0
20260609B32,中国,四国,1200,0,0,0
20260609B32,中国,九州,470,468.459,470,0
20260609B33,北海道,東北,0,0,0,0
20260609B33,東北,東京,0,2360,0,493
20260609B33,東京,中部,18.946,1084.368,18.946,0
20260609B33,中部関西,北陸,2520,1420.577,152,0
20260609B33,中部,北陸関西,2230,0,1202.008,0
20260609B33,中部北陸,関西,2230,0,1050.008,0
20260609B33,関西,中国,2780,0,689.628,0
20260609B33,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,689.628,0
20260609B33,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,689.628,0
20260609B33,関西,四国,0,0,0,0
20260609B33,中国,四国,1200,0,0,0
20260609B33,中国,九州,510,361.759,466.29,0
20260609B34,北海道,東北,0,40,0,40
20260609B34,東北,東京,0,2360,0,393
20260609B34,東京,中部,201.146,902.168,201.146,0
20260609B34,中部関西,北陸,2520,1428.377,149,0
20260609B34,中部,北陸関西,2230,0,1244.608,0
20260609B34,中部北陸,関西,2230,0,1095.608,0
20260609B34,関西,中国,2780,0,702.98,0
20260609B34,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,702.98,0
20260609B34,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,702.98,0
20260609B34,関西,四国,0,0,0,0
20260609B34,中国,四国,1200,0,0,0
20260609B34,中国,九州,550,367.059,475,4.275
20260609B35,北海道,東北,0,40,0,40
20260609B35,東北,東京,0,2360,0,390
20260609B35,東京,中部,0,1200,0,0
20260609B35,中部関西,北陸,2520,1401.677,143,0
20260609B35,中部,北陸関西,2230,0,1075.067,0
20260609B35,中部北陸,関西,2230,0,932.067,0
20260609B35,関西,中国,2780,0,674.98,0
20260609B35,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,674.98,0
20260609B35,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,674.98,0
20260609B35,関西,四国,0,0,0,0
20260609B35,中国,四国,1200,0,0,0
20260609B35,中国,九州,590,205.559,461,15.414
20260609B36,北海道,東北,0,40,0,40
20260609B36,東北,東京,0,2360,0,319
20260609B36,東京,中部,114.646,988.668,114.646,0
20260609B36,中部関西,北陸,2520,1423.277,138,0
20260609B36,中部,北陸関西,2230,0,979.692,0
20260609B36,中部北陸,関西,2230,0,841.692,0
20260609B36,関西,中国,2780,0,626.98,0
20260609B36,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,626.98,0
20260609B36,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,625.98,0
20260609B36,関西,四国,0,0,0,0
20260609B36,中国,四国,1200,0,1,0
20260609B36,中国,九州,630,159.359,431,16.414
20260609B37,北海道,東北,0,40,0,40
20260609B37,東北,東京,0,2360,0,289
20260609B37,東京,中部,0,981.766,0,0
20260609B37,中部関西,北陸,2520,1163.986,106,0
20260609B37,中部,北陸関西,2230,0,865.931,0
20260609B37,中部北陸,関西,2069.935,0,759.931,0
20260609B37,関西,中国,2780,0,439.931,0
20260609B37,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,439.931,0
20260609B37,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,426.98,0
20260609B37,関西,四国,0,0,0,0
20260609B37,中国,四国,1200,0,12.951,0
20260609B37,中国,九州,720,120.071,273.182,26.596
20260609B38,北海道,東北,0,40,0,40
20260609B38,東北,東京,0,2360,0,359
20260609B38,東京,中部,0,978.766,0,0
20260609B38,中部関西,北陸,2520,1242.586,106,0
20260609B38,中部,北陸関西,2230,0,872.908,0
20260609B38,中部北陸,関西,2148.535,0,766.908,0
20260609B38,関西,中国,2780,0,443.005,0
20260609B38,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,443.005,0
20260609B38,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,432.005,0
20260609B38,関西,四国,0,0,0,0
20260609B38,中国,四国,1200,0,11,0
20260609B38,中国,九州,820,21.571,273.182,21.571
20260609B39,北海道,東北,0,40,0,40
20260609B39,東北,東京,0,2360,0,359
20260609B39,東京,中部,0,1200,0,0
20260609B39,中部関西,北陸,2520,1279.786,106,0
20260609B39,中部,北陸関西,2230,0,869.731,0
20260609B39,中部北陸,関西,2185.735,0,763.731,0
20260609B39,関西,中国,2780,0,443.731,0
20260609B39,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,443.731,0
20260609B39,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,426.98,0
20260609B39,関西,四国,0,0,0,0
20260609B39,中国,四国,1200,0,16.751,0
20260609B39,中国,九州,830,74.071,269.263,22.677
20260609B40,北海道,東北,0,40,0,40
20260609B40,東北,東京,0,2360,0,359
20260609B40,東京,中部,0,1200,0,0
20260609B40,中部関西,北陸,2520,1409.586,106,0
20260609B40,中部,北陸関西,2230,0,751.743,0
20260609B40,中部北陸,関西,2230,0,645.743,0
20260609B40,関西,中国,2780,0,432.98,0
20260609B40,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,432.98,0
20260609B40,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,420.98,0
20260609B40,関西,四国,0,0,0,0
20260609B40,中国,四国,1200,0,12,0
20260609B40,中国,九州,830,26.471,264.532,17.946
20260609B41,北海道,東北,0,40,0,40
20260609B41,東北,東京,0,2360,0,334
20260609B41,東京,中部,0,1200,0,0
20260609B41,中部関西,北陸,2296.418,1650.686,105,0
20260609B41,中部,北陸関西,2230,0,1015.544,0
20260609B41,中部北陸,関西,2230,0,910.544,0
20260609B41,関西,中国,2780,0,540.969,0
20260609B41,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,540.969,0
20260609B41,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,448.969,0
20260609B41,関西,四国,0,0,0,0
20260609B41,中国,四国,1200,0,92,0
20260609B41,中国,九州,830,0,282.575,0
20260609B42,北海道,東北,0,40,0,40
20260609B42,東北,東京,0,2360,0,390
20260609B42,東京,中部,0,1200,0,0
20260609B42,中部関西,北陸,2279.118,1667.986,105,0
20260609B42,中部,北陸関西,2230,0,907.447,0
20260609B42,中部北陸,関西,2230,0,802.447,0
20260609B42,関西,中国,2780,0,506.394,0
20260609B42,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,506.394,0
20260609B42,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,426.394,0
20260609B42,関西,四国,0,0,0,0
20260609B42,中国,四国,1200,0,80,0
20260609B42,中国,九州,810,0,270,0
20260609B43,北海道,東北,0,30,0,30
20260609B43,東北,東京,0,2360,0,167
20260609B43,東京,中部,0,1200,0,0
20260609B43,中部関西,北陸,1805.977,1914.747,108,0
20260609B43,中部,北陸関西,2230,0,831.344,0
20260609B43,中部北陸,関西,2230,0,723.344,0
20260609B43,関西,中国,2780,0,384.045,0
20260609B43,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,384.045,0
20260609B43,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,330.045,0
20260609B43,関西,四国,0,0,0,0
20260609B43,中国,四国,1200,0,54,0
20260609B43,中国,九州,800,0,252.247,0
20260609B44,北海道,東北,0,30,0,30
20260609B44,東北,東京,0,2360,0,189.933
20260609B44,東京,中部,0,1200,0,0
20260609B44,中部関西,北陸,1855.577,1865.147,107,0
20260609B44,中部,北陸関西,2230,0,823.906,0
20260609B44,中部北陸,関西,2230,0,716.906,0
20260609B44,関西,中国,2780,0,377.59,0
20260609B44,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,377.59,0
20260609B44,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,325.59,0
20260609B44,関西,四国,0,0,0,0
20260609B44,中国,四国,1200,0,52,0
20260609B44,中国,九州,800,0,247.792,0
20260609B45,北海道,東北,0,20,0,20
20260609B45,東北,東京,0,2360,0,109
20260609B45,東京,中部,0,1200,0,0
20260609B45,中部関西,北陸,1750.877,1969.847,106.726,0
20260609B45,中部,北陸関西,1890,0,714.429,0
20260609B45,中部北陸,関西,1890,0,607.703,0
20260609B45,関西,中国,2780,0,323.045,0
20260609B45,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,323.045,0
20260609B45,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,323.045,0
20260609B45,関西,四国,0,0,0,0
20260609B45,中国,四国,1200,0,0,0
20260609B45,中国,九州,790,0,245.247,0
20260609B46,北海道,東北,0,20,0,20
20260609B46,東北,東京,0,2360,0,121
20260609B46,東京,中部,0,1200,0,0
20260609B46,中部関西,北陸,1787.177,1933.547,100.758,0
20260609B46,中部,北陸関西,1890,0,814.53,0
20260609B46,中部北陸,関西,1890,0,713.772,0
20260609B46,関西,中国,2780,0,363.045,0
20260609B46,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,363.045,0
20260609B46,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,312.045,0
20260609B46,関西,四国,0,0,0,0
20260609B46,中国,四国,1200,0,51,0
20260609B46,中国,九州,780,0,238.247,0
20260609B47,北海道,東北,0,10,0,10
20260609B47,東北,東京,0,2360,0,104
20260609B47,東京,中部,0,1200,0,0
20260609B47,中部関西,北陸,1812.477,1588.247,103.132,0
20260609B47,中部,北陸関西,1590,0,786.037,0
20260609B47,中部北陸,関西,1590,0,682.905,0
20260609B47,関西,中国,2780,0,338.045,0
20260609B47,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,338.045,0
20260609B47,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,290.045,0
20260609B47,関西,四国,0,0,0,0
20260609B47,中国,四国,1200,0,48,0
20260609B47,中国,九州,770,0,223.247,0
20260609B48,北海道,東北,0,10,0,10
20260609B48,東北,東京,0,2360,0,96
20260609B48,東京,中部,0,1200,0,0
20260609B48,中部関西,北陸,1866.277,1534.447,101.818,0
20260609B48,中部,北陸関西,1590,0,642.455,0
20260609B48,中部北陸,関西,1590,0,540.637,0
20260609B48,関西,中国,2780,0,262.928,0
20260609B48,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,262.928,0
20260609B48,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,259.921,0
20260609B48,関西,四国,0,0,0,0
20260609B48,中国,四国,1200,0,3.007,0
20260609B48,中国,九州,750,0,219,0
20260610B01,北海道,東北,0,0,0,0
20260610B01,東北,東京,0,2360,0,64
20260610B01,東京,中部,0,952.832,0,0
20260610B01,中部関西,北陸,2510,1449.666,0,22.172
20260610B01,中部,北陸関西,1590,0,168.611,0
20260610B01,中部北陸,関西,1590,481.515,190.783,0
20260610B01,関西,中国,2780,0,85.551,0
20260610B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,85.551,0
20260610B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,85.551,0
20260610B01,関西,四国,0,0,0,0
20260610B01,中国,四国,1200,0,0,0
20260610B01,中国,九州,740,0,179,0
20260610B02,北海道,東北,0,0,0,0
20260610B02,東北,東京,0,2360,0,64
20260610B02,東京,中部,0,1141.932,0,0
20260610B02,中部関西,北陸,2510,1408.666,0,33.376
20260610B02,中部,北陸関西,1590,0,207.842,0
20260610B02,中部北陸,関西,1590,522.515,241.218,0
20260610B02,関西,中国,2780,0,61.9,0
20260610B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,61.9,0
20260610B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,61.9,0
20260610B02,関西,四国,0,0,0,0
20260610B02,中国,四国,1200,0,0,0
20260610B02,中国,九州,730,0,155.349,0
20260610B03,北海道,東北,0,0,0,0
20260610B03,東北,東京,0,2360,0,64
20260610B03,東京,中部,0,1108.632,0,0
20260610B03,中部関西,北陸,2510,1368.766,19.87,1.79
20260610B03,中部,北陸関西,1590,0,37.016,0
20260610B03,中部北陸,関西,1590,562.415,27.385,8.449
20260610B03,関西,中国,2780,0,68.115,0
20260610B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,68.115,0
20260610B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,68.115,0
20260610B03,関西,四国,0,0,0,0
20260610B03,中国,四国,1200,0,0,0
20260610B03,中国,九州,730,0,161.564,0
20260610B04,北海道,東北,0,0,0,0
20260610B04,東北,東京,0,2360,0,64
20260610B04,東京,中部,0,1200,0,0
20260610B04,中部関西,北陸,2510,1391.666,29.378,0
20260610B04,中部,北陸関西,1590,0,35.618,0
20260610B04,中部北陸,関西,1590,539.515,21.24,15
20260610B04,関西,中国,2780,0,0,0
20260610B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260610B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260610B04,関西,四国,0,0,0,0
20260610B04,中国,四国,1200,0,0,0
20260610B04,中国,九州,730,0,93.449,0
20260610B05,北海道,東北,0,0,0,0
20260610B05,東北,東京,0,2360,0,59
20260610B05,東京,中部,0,1200,0,0
20260610B05,中部関西,北陸,2510,1434.666,79,0
20260610B05,中部,北陸関西,1590,0,251.353,0
20260610B05,中部北陸,関西,1590,496.515,172.353,0
20260610B05,関西,中国,2780,0,57.551,0
20260610B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,57.551,0
20260610B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,57.551,0
20260610B05,関西,四国,0,0,0,0
20260610B05,中国,四国,1200,0,0,0
20260610B05,中国,九州,730,0,153,0
20260610B06,北海道,東北,0,0,0,0
20260610B06,東北,東京,0,2360,0,56
20260610B06,東京,中部,0,1200,0,0
20260610B06,中部関西,北陸,2510,1543.766,52.328,0
20260610B06,中部,北陸関西,1590,0,249.276,0
20260610B06,中部北陸,関西,1590,387.415,196.948,0
20260610B06,関西,中国,2780,0,93.146,0
20260610B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,93.146,0
20260610B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,93.146,0
20260610B06,関西,四国,0,0,0,0
20260610B06,中国,四国,1200,0,0,0
20260610B06,中国,九州,740,0,144,0
20260610B07,北海道,東北,0,0,0,0
20260610B07,東北,東京,0,2360,0,58
20260610B07,東京,中部,0,1054.548,0,0
20260610B07,中部関西,北陸,2510,1273.042,78,0
20260610B07,中部,北陸関西,1590,0,247.197,0
20260610B07,中部北陸,関西,1590,480.475,169.197,0
20260610B07,関西,中国,2780,0,140.503,0
20260610B07,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,140.503,0
20260610B07,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,140.503,0
20260610B07,関西,四国,0,0,0,0
20260610B07,中国,四国,1200,0,0,0
20260610B07,中国,九州,750,0,143,0
20260610B08,北海道,東北,0,0,0,0
20260610B08,東北,東京,26.134,2360,0,64
20260610B08,東京,中部,0,1163.248,0,0
20260610B08,中部関西,北陸,2510,1312.242,78,0
20260610B08,中部,北陸関西,1590,0,253.8,0
20260610B08,中部北陸,関西,1590,441.275,175.8,0
20260610B08,関西,中国,2780,0,0,0
20260610B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260610B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260610B08,関西,四国,0,0,0,0
20260610B08,中国,四国,1200,0,0,0
20260610B08,中国,九州,770,0,80.449,0
20260610B09,北海道,東北,0,0,0,0
20260610B09,東北,東京,130.734,2360,0,76
20260610B09,東京,中部,0,1149.148,0,0
20260610B09,中部関西,北陸,2510,1317.342,78,0
20260610B09,中部,北陸関西,1590,0,198,0
20260610B09,中部北陸,関西,1590,436.175,120,0
20260610B09,関西,中国,2780,0,183.212,0
20260610B09,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,183.212,0
20260610B09,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,183.212,0
20260610B09,関西,四国,0,0,0,0
20260610B09,中国,四国,1200,0,0,0
20260610B09,中国,九州,780,0,157.709,0
20260610B10,北海道,東北,0,0,0,0
20260610B10,東北,東京,91.634,2360,0,79
20260610B10,東京,中部,0,1200,0,0
20260610B10,中部関西,北陸,2510,1397.642,78,0
20260610B10,中部,北陸関西,1590,0,194,0
20260610B10,中部北陸,関西,1590,355.875,116,0
20260610B10,関西,中国,2780,0,96.348,0
20260610B10,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,96.348,0
20260610B10,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,96.348,0
20260610B10,関西,四国,0,0,0,0
20260610B10,中国,四国,1200,0,0,0
20260610B10,中国,九州,790,0,148.797,0
20260610B11,北海道,東北,0,0,0,0
20260610B11,東北,東京,0,2360,0,79
20260610B11,東京,中部,0,1200,0,0
20260610B11,中部関西,北陸,2510,1448.742,78,0
20260610B11,中部,北陸関西,1590,0,227,0
20260610B11,中部北陸,関西,1590,304.775,149,0
20260610B11,関西,中国,2780,0,100.426,0
20260610B11,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,100.426,0
20260610B11,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,100.426,0
20260610B11,関西,四国,0,0,0,0
20260610B11,中国,四国,1200,0,0,0
20260610B11,中国,九州,790,0,152.875,0
20260610B12,北海道,東北,0,0,0,0
20260610B12,東北,東京,0,2360,0,79
20260610B12,東京,中部,0,1200,0,0
20260610B12,中部関西,北陸,2510,1315.942,78,0
20260610B12,中部,北陸関西,1590,0,263,0
20260610B12,中部北陸,関西,1590,437.575,185,0
20260610B12,関西,中国,2780,0,14.006,0
20260610B12,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,14.006,0
20260610B12,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,14.006,0
20260610B12,関西,四国,0,0,0,0
20260610B12,中国,四国,1200,0,0,0
20260610B12,中国,九州,660,0,21.86,0
20260610B13,北海道,東北,0,0,0,0
20260610B13,東北,東京,0,2360,0,189.705
20260610B13,東京,中部,640.54,150.565,640.54,0
20260610B13,中部関西,北陸,2510,1235.811,105,0
20260610B13,中部,北陸関西,1590,0,772.737,0
20260610B13,中部北陸,関西,1590,430.817,667.737,0
20260610B13,関西,中国,2780,0,448.523,0
20260610B13,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,448.523,0
20260610B13,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,439.523,0
20260610B13,関西,四国,0,0,0,0
20260610B13,中国,四国,1200,0,9,0
20260610B13,中国,九州,530,0,347,0
20260610B14,北海道,東北,0,0,0,0
20260610B14,東北,東京,0,2360,0,226.634
20260610B14,東京,中部,931.44,0,931.44,0
20260610B14,中部関西,北陸,2510,1428.911,40,1
20260610B14,中部,北陸関西,1590,0,780.717,0
20260610B14,中部北陸,関西,1590,237.717,741.717,0
20260610B14,関西,中国,2780,0,445.172,0
20260610B14,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,445.172,0
20260610B14,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,434.172,0
20260610B14,関西,四国,0,0,0,0
20260610B14,中国,四国,1200,0,11,0
20260610B14,中国,九州,470,0,447.818,0
20260610B15,北海道,東北,13.297,0,0,0
20260610B15,東北,東京,0,2360,0,186.434
20260610B15,東京,中部,1198.64,0,1070.95,0
20260610B15,中部関西,北陸,2510,1373.411,91,17
20260610B15,中部,北陸関西,1590,0,897.06,0
20260610B15,中部北陸,関西,1590,293.217,823.06,0
20260610B15,関西,中国,2780,0,426.95,0
20260610B15,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,426.95,0
20260610B15,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,322.95,0
20260610B15,関西,四国,0,0,0,0
20260610B15,中国,四国,1200,0,104,0
20260610B15,中国,九州,420,0,219.154,0
20260610B16,北海道,東北,45.497,0,0,0
20260610B16,東北,東京,0,2360,0,351.584
20260610B16,東京,中部,1198.64,0,1198.64,0
20260610B16,中部関西,北陸,2510,1231.711,102,2.219
20260610B16,中部,北陸関西,1590,0,1009.917,0
20260610B16,中部北陸,関西,1590,434.917,910.136,0
20260610B16,関西,中国,2780,0,497.64,0
20260610B16,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,497.64,0
20260610B16,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,461.635,0
20260610B16,関西,四国,0,0,0,0
20260610B16,中国,四国,1200,0,36.005,0
20260610B16,中国,九州,420,0,301,0
20260610B17,北海道,東北,75,0,0,0
20260610B17,東北,東京,0,2360,0,185.167
20260610B17,東京,中部,1198.64,0,1198.64,0
20260610B17,中部関西,北陸,2520,1353.211,103,0
20260610B17,中部,北陸関西,1730,0,1018.837,0
20260610B17,中部北陸,関西,1730,313.417,915.837,0
20260610B17,関西,中国,2780,0,401.817,0
20260610B17,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,401.817,0
20260610B17,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,389.817,0
20260610B17,関西,四国,0,0,0,0
20260610B17,中国,四国,1200,0,12,0
20260610B17,中国,九州,380,0,301,0
20260610B18,北海道,東北,75,0,0,0
20260610B18,東北,東京,0,2360,0,109.342
20260610B18,東京,中部,1198.64,0,1101.872,0
20260610B18,中部関西,北陸,2520,1189.811,132.056,0
20260610B18,中部,北陸関西,1730,0,922.069,0
20260610B18,中部北陸,関西,1730,476.817,790.013,0
20260610B18,関西,中国,2780,0,296.204,0
20260610B18,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,296.204,0
20260610B18,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,284.204,0
20260610B18,関西,四国,0,0,0,0
20260610B18,中国,四国,1200,0,12,0
20260610B18,中国,九州,350,0,301,0
20260610B19,北海道,東北,0,0,0,0
20260610B19,東北,東京,0,2360,0,193
20260610B19,東京,中部,1136.96,0,1040.664,0
20260610B19,中部関西,北陸,2520,1414.76,97.319,0
20260610B19,中部,北陸関西,2230,0,735.664,0
20260610B19,中部北陸,関西,1639.508,0,638.345,0
20260610B19,関西,中国,2780,0,223.681,0
20260610B19,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,223.681,0
20260610B19,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,223.681,0
20260610B19,関西,四国,0,0,0,0
20260610B19,中国,四国,1200,0,0,0
20260610B19,中国,九州,330,0,246.172,0
20260610B20,北海道,東北,0,0,0,0
20260610B20,東北,東京,0,2360,0,254
20260610B20,東京,中部,1136.96,0,889.648,0
20260610B20,中部関西,北陸,2520,1406.46,79.228,0
20260610B20,中部,北陸関西,2230,0,565.648,0
20260610B20,中部北陸,関西,1631.208,0,486.42,0
20260610B20,関西,中国,2780,0,59.37,0
20260610B20,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,59.37,0
20260610B20,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,59.37,0
20260610B20,関西,四国,0,0,0,0
20260610B20,中国,四国,1200,0,0,0
20260610B20,中国,九州,320,0,111.561,0
20260610B21,北海道,東北,0,0,0,0
20260610B21,東北,東京,0,2360,0,303
20260610B21,東京,中部,1136.96,0,1128.646,0
20260610B21,中部関西,北陸,2520,1368.66,80.254,0
20260610B21,中部,北陸関西,2230,0,788.646,0
20260610B21,中部北陸,関西,1297.208,0,708.392,0
20260610B21,関西,中国,2780,0,179.88,0
20260610B21,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,179.88,0
20260610B21,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,179.88,0
20260610B21,関西,四国,0,0,0,0
20260610B21,中国,四国,1200,0,0,0
20260610B21,中国,九州,320,0,232.071,0
20260610B22,北海道,東北,0,0,0,0
20260610B22,東北,東京,0,2360,0,336.03
20260610B22,東京,中部,1136.96,0,1136.96,0
20260610B22,中部関西,北陸,2520,1350.26,27.898,14
20260610B22,中部,北陸関西,2184.753,0,785.96,0
20260610B22,中部北陸,関西,936.708,351.523,772.062,0
20260610B22,関西,中国,2780,0,258.634,0
20260610B22,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,258.634,0
20260610B22,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,251.634,0
20260610B22,関西,四国,0,0,0,0
20260610B22,中国,四国,1200,0,7,0
20260610B22,中国,九州,310,0,250,0
20260610B23,北海道,東北,0,0,0,0
20260610B23,東北,東京,0,2360,0,378
20260610B23,東京,中部,1136.96,0,1136.96,0
